topic,feature,description,source_file,wave
psychology,child_sn_loop_6,Child 6 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_7,Child 7 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_8,Child 8 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_9,Child 9 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_10,Child 10 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_11,Child 11 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_12,Child 12 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_13,Child 13 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_14,Child 14 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_15,Child 15 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_16,Child 16 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_17,Child 17 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_18,Child 18 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_19,Child 19 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_sn_loop_20,Child 20 mentioned as social network member (loop),sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_1,Indicator: Child 1 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_2,Indicator: Child 2 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_3,Indicator: Child 3 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_4,Indicator: Child 4 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_5,Indicator: Child 5 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_6,Indicator: Child 6 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_7,Indicator: Child 7 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_8,Indicator: Child 8 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_9,Indicator: Child 9 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_10,Indicator: Child 10 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_11,Indicator: Child 11 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_12,Indicator: Child 12 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_13,Indicator: Child 13 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_14,Indicator: Child 14 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_15,Indicator: Child 15 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_16,Indicator: Child 16 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_17,Indicator: Child 17 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_18,Indicator: Child 18 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_19,Indicator: Child 19 dead,sharew9_rel9-0-0_gv_children.sav,w9
psychology,child_dead_20,Indicator: Child 20 dead,sharew9_rel9-0-0_gv_children.sav,w9
networks,hhid9,Household identifier (wave 9),sharew9_rel9-0-0_gv_networks.sav,w9
networks,mergeidp9,Partner identifier (wave 9),sharew9_rel9-0-0_gv_networks.sav,w9
networks,coupleid9,Couple identifier (wave 9),sharew9_rel9-0-0_gv_networks.sav,w9
networks,country,Country identifier,sharew9_rel9-0-0_gv_networks.sav,w9
networks,language,Language of questionnaire,sharew9_rel9-0-0_gv_networks.sav,w9
networks,panel_status,In which waves was SN done?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,panel_change_size,w9 SN size - w8 SN size (if both done),sharew9_rel9-0-0_gv_networks.sav,w9
networks,panel_lost,Number of lost wave 8 SN members,sharew9_rel9-0-0_gv_networks.sav,w9
networks,panel_new,Number of new wave 9 SN members,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w8_panel_continued,Count of w9 SN members that were mentioned before in w8,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w6_panel_continued,Count of w9 SN members that were mentioned before in w6,sharew9_rel9-0-0_gv_networks.sav,w9
networks,panel_changePattern_size,Change pattern SN size between w6-w8-w9,sharew9_rel9-0-0_gv_networks.sav,w9
networks,panel_changePattern_childnet,Change pattern of children in SN between w6-w8-w9,sharew9_rel9-0-0_gv_networks.sav,w9
networks,panel_changePattern_friendnet,Change pattern of friends in SN between w6-w8-w9,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_size_w4,SN size wave 4,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_size_w6,SN size wave 6,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_size_w8,SN size wave 8,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_size_w9,SN size wave 9,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_satisfaction,Social network satisfaction - Combined sn012_ & sn017_,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_scale,Scale of social connectedness (high=high connectedness),sharew9_rel9-0-0_gv_networks.sav,w9
networks,social_integration,Social integration index (high=high integration),sharew9_rel9-0-0_gv_networks.sav,w9
networks,spousenet2,Spouse/partner in SN - Dummy,sharew9_rel9-0-0_gv_networks.sav,w9
networks,partner_var,Relationship status,sharew9_rel9-0-0_gv_networks.sav,w9
networks,famnet,Family members in SN - Count,sharew9_rel9-0-0_gv_networks.sav,w9
networks,childnet,Children in SN - Count,sharew9_rel9-0-0_gv_networks.sav,w9
networks,siblingnet,Siblings in SN - Count,sharew9_rel9-0-0_gv_networks.sav,w9
networks,parentnet,Parents in SN - Count,sharew9_rel9-0-0_gv_networks.sav,w9
networks,friendnet,Friends in SN - Count,sharew9_rel9-0-0_gv_networks.sav,w9
networks,formalnet,Formal helpers in SN - Count,sharew9_rel9-0-0_gv_networks.sav,w9
networks,othernet,Others in SN - Count,sharew9_rel9-0-0_gv_networks.sav,w9
networks,womennet,Number of women in SN,sharew9_rel9-0-0_gv_networks.sav,w9
networks,mennet,Number of men in SN,sharew9_rel9-0-0_gv_networks.sav,w9
networks,prx_mean,SN proximity - Average,sharew9_rel9-0-0_gv_networks.sav,w9
networks,most_prx,Proximity of closest SN member,sharew9_rel9-0-0_gv_networks.sav,w9
networks,prx_5km,Number of SN members within 5km,sharew9_rel9-0-0_gv_networks.sav,w9
networks,prx_1km,Number of SN members within 1km,sharew9_rel9-0-0_gv_networks.sav,w9
networks,contact_mean,SN contact - Average,sharew9_rel9-0-0_gv_networks.sav,w9
networks,most_contact,Contact with most contacted SN member,sharew9_rel9-0-0_gv_networks.sav,w9
networks,contact_daily,Number of SN members with daily contact,sharew9_rel9-0-0_gv_networks.sav,w9
networks,contact_week,Number of SN members with weekly or more contact,sharew9_rel9-0-0_gv_networks.sav,w9
networks,spouse_contact,Average contact with spouse in SN,sharew9_rel9-0-0_gv_networks.sav,w9
networks,fam_contact,Average contact with family members in SN,sharew9_rel9-0-0_gv_networks.sav,w9
networks,child_contact,Average contact with children in SN,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sibling_contact,Average contact with siblings in SN,sharew9_rel9-0-0_gv_networks.sav,w9
networks,parent_contact,Average contact with parents in SN,sharew9_rel9-0-0_gv_networks.sav,w9
networks,friend_contact,Average contact with friends in SN,sharew9_rel9-0-0_gv_networks.sav,w9
networks,formal_contact,Average contact with formal helpers in SN,sharew9_rel9-0-0_gv_networks.sav,w9
networks,other_contact,Average contact with others in SN,sharew9_rel9-0-0_gv_networks.sav,w9
networks,close_mean,SN emotional closeness - Average,sharew9_rel9-0-0_gv_networks.sav,w9
networks,most_close,Emotional closeness of closest SN member,sharew9_rel9-0-0_gv_networks.sav,w9
networks,close_very,Number of SN - Very to extrememly close,sharew9_rel9-0-0_gv_networks.sav,w9
networks,year_mean,SN year of birth - Average,sharew9_rel9-0-0_gv_networks.sav,w9
networks,fin_gave,Number of persons fin. help was given to (250 or more),sharew9_rel9-0-0_gv_networks.sav,w9
networks,snfin_gave,Number of SN members fin. help was given to (250 or more),sharew9_rel9-0-0_gv_networks.sav,w9
networks,fin_received,Number of persons fin. help was received from (250 or more),sharew9_rel9-0-0_gv_networks.sav,w9
networks,snfin_received,Number of SN members fin. help was received from (250 or more),sharew9_rel9-0-0_gv_networks.sav,w9
networks,gift_received,Number of persons fin. gift was received from (5000 or more),sharew9_rel9-0-0_gv_networks.sav,w9
networks,sngift_received,Number of SN members fin. gift was received from (5000 or more),sharew9_rel9-0-0_gv_networks.sav,w9
networks,gift_gave,Number of persons fin. gift was given to (5000 or more),sharew9_rel9-0-0_gv_networks.sav,w9
networks,sngift_gave,Number of SN members fin. gift was given to (5000 or more),sharew9_rel9-0-0_gv_networks.sav,w9
networks,outhh_receive_care,Received personal/practical help from person(s) outside hh - Count,sharew9_rel9-0-0_gv_networks.sav,w9
networks,outhh_snreceive_care,Number of SN members personal/practical help was received from outside hh,sharew9_rel9-0-0_gv_networks.sav,w9
networks,outhh_gave_care,Gave personal/practical help to person(s) outside hh - Count,sharew9_rel9-0-0_gv_networks.sav,w9
networks,outhh_sngave_care,Number of SN members personal/practical help was given to outside hh,sharew9_rel9-0-0_gv_networks.sav,w9
networks,hh_gave_care,Gave personal help to person(s) inside hh - Count,sharew9_rel9-0-0_gv_networks.sav,w9
networks,hh_sngave_care,Number of SN members personal help was given to inside hh,sharew9_rel9-0-0_gv_networks.sav,w9
networks,hh_receive_care,Received personal help from person(s) inside HH - Count,sharew9_rel9-0-0_gv_networks.sav,w9
networks,hh_snreceive_care,Number of SN members personal help was received from inside hh,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_mentioned_before_1,Was w9 SN person 1 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_mentioned_before_2,Was w9 SN person 2 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_mentioned_before_3,Was w9 SN person 3 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_mentioned_before_4,Was w9 SN person 4 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_mentioned_before_5,Was w9 SN person 5 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_mentioned_before_6,Was w9 SN person 6 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_mentioned_before_7,Was w9 SN person 7 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w8_position_1,The position of w9 person 1 in w8,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w8_position_2,The position of w9 person 2 in w8,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w8_position_3,The position of w9 person 3 in w8,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w8_position_4,The position of w9 person 4 in w8,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w8_position_5,The position of w9 person 5 in w8,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w8_position_6,The position of w9 person 6 in w8,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w8_position_7,The position of w9 person 7 in w8,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w6_position_1,The position of w9 person 1 in w6,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w6_position_2,The position of w9 person 2 in w6,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w6_position_3,The position of w9 person 3 in w6,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w6_position_4,The position of w9 person 4 in w6,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w6_position_5,The position of w9 person 5 in w6,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w6_position_6,The position of w9 person 6 in w6,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w9_sn_w6_position_7,The position of w9 person 7 in w6,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w8_sn_mentioned_again_1,Was w8 SN person 1 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w8_sn_mentioned_again_2,Was w8 SN person 2 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w8_sn_mentioned_again_3,Was w8 SN person 3 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w8_sn_mentioned_again_4,Was w8 SN person 4 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w8_sn_mentioned_again_5,Was w8 SN person 5 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w8_sn_mentioned_again_6,Was w8 SN person 6 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w8_sn_mentioned_again_7,Was w8 SN person 7 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w6_sn_mentioned_again_1,Was w6 SN person 1 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w6_sn_mentioned_again_2,Was w6 SN person 2 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w6_sn_mentioned_again_3,Was w6 SN person 3 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w6_sn_mentioned_again_4,Was w6 SN person 4 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w6_sn_mentioned_again_5,Was w6 SN person 5 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w6_sn_mentioned_again_6,Was w6 SN person 6 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,w6_sn_mentioned_again_7,Was w6 SN person 7 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_person_1,Was there an SN person 1?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_person_2,Was there an SN person 2?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_person_3,Was there an SN person 3?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_person_4,Was there an SN person 4?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_person_5,Was there an SN person 5?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_person_6,Was there an SN person 6?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,sn_person_7,Was there an SN person 7?,sharew9_rel9-0-0_gv_networks.sav,w9
networks,rel_1,Relation to SN member 1,sharew9_rel9-0-0_gv_networks.sav,w9
networks,rel_2,Relation to SN member 2,sharew9_rel9-0-0_gv_networks.sav,w9
networks,rel_3,Relation to SN member 3,sharew9_rel9-0-0_gv_networks.sav,w9
networks,rel_4,Relation to SN member 4,sharew9_rel9-0-0_gv_networks.sav,w9
networks,rel_5,Relation to SN member 5,sharew9_rel9-0-0_gv_networks.sav,w9
networks,rel_6,Relation to SN member 6,sharew9_rel9-0-0_gv_networks.sav,w9
networks,rel_7,Relation to SN member 7,sharew9_rel9-0-0_gv_networks.sav,w9
networks,gender_1,Gender of SN member 1,sharew9_rel9-0-0_gv_networks.sav,w9
networks,gender_2,Gender of SN member 2,sharew9_rel9-0-0_gv_networks.sav,w9
networks,gender_3,Gender of SN member 3,sharew9_rel9-0-0_gv_networks.sav,w9
networks,gender_4,Gender of SN member 4,sharew9_rel9-0-0_gv_networks.sav,w9
networks,gender_5,Gender of SN member 5,sharew9_rel9-0-0_gv_networks.sav,w9
networks,gender_6,Gender of SN member 6,sharew9_rel9-0-0_gv_networks.sav,w9
networks,gender_7,Gender of SN member 7,sharew9_rel9-0-0_gv_networks.sav,w9
networks,prx_1,Proximity of SN member 1,sharew9_rel9-0-0_gv_networks.sav,w9
networks,prx_2,Proximity of SN member 2,sharew9_rel9-0-0_gv_networks.sav,w9
