feature,value,label,source_file,topic,wave
ch_further_education_19_22,18,Country specific category 16,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_19_22,19,Country specific category 17,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_19_22,20,Country specific category 18,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_19_22,95,Still in education/vocational training,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_19_22,96,None,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_19_22,97,Other,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,-2,Refusal,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,-1,Don't know,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,1,No higher education/vocational training,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,2,"Some education, but less than [ISCED 1] (instead of [ISCED 1] put respective country specific degr.)",sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,3,Country specific category 1,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,4,Country specific category 2,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,5,Country specific category 3,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,6,Country specific category 4,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,7,Country specific category 5,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,8,Country specific category 6,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,9,Country specific category 7,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,10,Country specific category 8,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,11,Country specific category 9,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,12,Country specific category 10,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,13,Country specific category 11,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,14,Country specific category 12,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,15,Country specific category 13,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,16,Country specific category 14,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,17,Country specific category 15,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,18,Country specific category 16,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,19,Country specific category 17,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,20,Country specific category 18,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,95,Still in education/vocational training,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,96,None,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_1,97,Other,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,-2,Refusal,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,-1,Don't know,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,1,No higher education/vocational training,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,2,"Some education, but less than [ISCED 1] (instead of [ISCED 1] put respective country specific degr.)",sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,3,Country specific category 1,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,4,Country specific category 2,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,5,Country specific category 3,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,6,Country specific category 4,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,7,Country specific category 5,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,8,Country specific category 6,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,9,Country specific category 7,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,10,Country specific category 8,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,11,Country specific category 9,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,12,Country specific category 10,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,13,Country specific category 11,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,14,Country specific category 12,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,15,Country specific category 13,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,16,Country specific category 14,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,17,Country specific category 15,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,18,Country specific category 16,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,19,Country specific category 17,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,20,Country specific category 18,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,95,Still in education/vocational training,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,96,None,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_2,97,Other,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,-2,Refusal,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,-1,Don't know,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,1,No higher education/vocational training,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,2,"Some education, but less than [ISCED 1] (instead of [ISCED 1] put respective country specific degr.)",sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,3,Country specific category 1,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,4,Country specific category 2,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,5,Country specific category 3,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,6,Country specific category 4,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,7,Country specific category 5,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,8,Country specific category 6,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,9,Country specific category 7,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,10,Country specific category 8,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,11,Country specific category 9,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,12,Country specific category 10,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,13,Country specific category 11,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,14,Country specific category 12,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,15,Country specific category 13,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,16,Country specific category 14,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,17,Country specific category 15,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,18,Country specific category 16,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,19,Country specific category 17,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,20,Country specific category 18,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,95,Still in education/vocational training,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,96,None,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_3,97,Other,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,-2,Refusal,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,-1,Don't know,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,1,No higher education/vocational training,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,2,"Some education, but less than [ISCED 1] (instead of [ISCED 1] put respective country specific degr.)",sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,3,Country specific category 1,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,4,Country specific category 2,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,5,Country specific category 3,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,6,Country specific category 4,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,7,Country specific category 5,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,8,Country specific category 6,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,9,Country specific category 7,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,10,Country specific category 8,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,11,Country specific category 9,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,12,Country specific category 10,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,13,Country specific category 11,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,14,Country specific category 12,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,15,Country specific category 13,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,16,Country specific category 14,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,17,Country specific category 15,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,18,Country specific category 16,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,19,Country specific category 17,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,20,Country specific category 18,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,95,Still in education/vocational training,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,96,None,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_4,97,Other,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,-2,Refusal,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,-1,Don't know,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,1,No higher education/vocational training,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,2,"Some education, but less than [ISCED 1] (instead of [ISCED 1] put respective country specific degr.)",sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,3,Country specific category 1,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,4,Country specific category 2,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,5,Country specific category 3,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,6,Country specific category 4,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,7,Country specific category 5,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,8,Country specific category 6,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,9,Country specific category 7,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,10,Country specific category 8,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,11,Country specific category 9,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,12,Country specific category 10,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,13,Country specific category 11,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,14,Country specific category 12,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,15,Country specific category 13,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,16,Country specific category 14,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,17,Country specific category 15,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,18,Country specific category 16,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,19,Country specific category 17,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,20,Country specific category 18,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,95,Still in education/vocational training,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,96,None,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_5,97,Other,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,-2,Refusal,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,-1,Don't know,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,1,No higher education/vocational training,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,2,"Some education, but less than [ISCED 1] (instead of [ISCED 1] put respective country specific degr.)",sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,3,Country specific category 1,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,4,Country specific category 2,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,5,Country specific category 3,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,6,Country specific category 4,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,7,Country specific category 5,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,8,Country specific category 6,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,9,Country specific category 7,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,10,Country specific category 8,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,11,Country specific category 9,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,12,Country specific category 10,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,13,Country specific category 11,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,14,Country specific category 12,sharew9_rel9-0-0_gv_children.sav,psychology,w9
ch_further_education_20_6,15,Country specific category 13,sharew9_rel9-0-0_gv_children.sav,psychology,w9
